ST,ID,Rare,MaxUse,SkillStone,Icon,Name,Des,ImpactBy,UpDes,UpType,UpVal,InitVal,SkillP,ReadyRound,Effect,Buff,Dbuff,Name_en,Des_en,UpDes_en
2,1028,5,0,0,FX_slash_55,{迅羽},"{使2个我方部队},{处于专注状态},{免疫}：{缴械}、{沉默}、{眩晕}、{混乱}、{嘲讽},{并且} {造成伤害提高}({受速度属性影响}),{持续1回合}",0.152,{造成伤害提高},5,0.0076,0.076,0.35,0,0,113_0_4_2_1_0_0_0_0_1_0_0+5_0_0_2_1_0.076_0_0_0_1_1_1,0,Swift Feather,"Make 2 Of our Troops,In A Focused State,Immune：Disarm、Silence、Stun、Chaos、Taunts,And DMG Dealt Increased(Affected By Spd Attribute),Lasting For 1 Round",DMG Dealt Increased
2,1029,5,0,0,FX_slash_35,{旋翼},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人} {造成伤害降低} 12.6%({受破坏属性影响}),{持续2回合}",2.06,{伤害系数},2,0.103,1.03,0.4,1,0,101_0_2_2_1_1.03_0_0_0_0_1_0+6_0_0_2_1_0.126_0_0_0_2_0_1,0,Whirling Wing,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy DMG Dealt Reduced 12.6%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1030,5,0,0,FX_slash_25,{岩崩},"{对2个敌方部队发动攻击},{并且使目标敌人} {受到伤害提高} 12.6%({受破坏属性影响}),{持续1回合}",1.6,{伤害系数},2,0.08,0.8,0.35,0,0,101_0_2_2_1_0.8_0_0_0_1_1_0+7_0_0_2_1_0.152_0_0_0_1_0_1,0,Rockslide,"ATK 2 Enemy Troops,And Make The Target Enemy DMG Taken Increased 12.6%(Affected By DES Attribute),Lasting For 1 Round",DMG Coefficient
2,1031,5,0,0,FX_slash_25,{岩之怒},"{1回合准备时间},{对3个敌方部队发动攻击},{并且使目标敌人} 55% {概率} {处于眩晕状态},{无法行动},{持续2回合}",1.9,{伤害系数},2,0.095,0.95,0.45,1,0,101_0_2_3_1_0.95_0_0_0_0_1_0+114_0_0_3_0.55_0_0_0_0_2_0_0,0,Rage of the Rock,"1 Round  Preparation Time,ATK 3 Enemy Troops,And Make The Target Enemy 55% Probability In A Stunned State,Unable To Move,Lasting For 2 Rounds",DMG Coefficient
2,1032,5,0,0,FX_slash_15,{冰刃},"{1回合准备时间},{对3个敌方部队发动攻击},{并且使目标敌人} {受到伤害提高} 12.6%({受破坏属性影响}),{持续2回合}",1.9,{伤害系数},2,0.095,0.95,0.45,1,0,101_0_2_3_1_0.95_0_0_0_1_1_0+7_0_0_3_1_0.126_0_0_0_2_0_1,0,Ice Blade,"1 Round  Preparation Time,ATK 3 Enemy Troops,And Make The Target Enemy DMG Taken Increased 12.6%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1033,5,0,0,FX_slash_15,{霜月},"{1回合准备时间},{对3个敌方部队发动攻击},{并且使目标敌人} {处于沉默状态},{无法发动战术技能},{持续2回合}",1.9,{伤害系数},2,0.095,0.95,0.45,1,0,101_0_2_3_1_0.95_0_0_0_1_1_0+116_0_0_3_1_0_0_0_0_2_0_0,0,Frost Moon,"1 Round  Preparation Time,ATK 3 Enemy Troops,And Make The Target Enemy In A Silenced State,Cannot Launch Tactical Skills,Lasting For 2 Rounds",DMG Coefficient
2,1034,5,0,0,FX_slash_47,{焚魂},"{1回合准备时间},{对3个敌方部队发动攻击},{并且使目标敌人} {受到战术技能伤害提高} 12.6%({受破坏属性影响}),{持续2回合}",1.9,{伤害系数},2,0.095,0.95,0.45,1,0,101_0_2_3_1_0.95_0_0_0_1_1_0+37_0_0_3_1_0.126_0_0_0_2_0_1,0,Burning Soul,"1 Round  Preparation Time,ATK 3 Enemy Troops,And Make The Target Enemy Tactical Skill DMG Taken Increased 12.6%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1035,5,0,0,FX_slash_50,{熔潮},"{对3个敌方部队发动攻击},{并且使目标敌人} {移除目标由战术技能和追击技能产生的增益效果}",1.2,{伤害系数},2,0.06,0.6,0.4,0,0,101_0_2_3_1_0.60_0_0_0_0_1_0+122_0_0_3_1_0_0_0_0_0_0_0,0,Molten Tide,"ATK 3 Enemy Troops,And Make The Target Enemy Dissolves The Beneficial Effect Of Tactical And Pursuit Skill",DMG Coefficient
2,1036,5,0,0,FX_slash_25,{裂石击},"{1回合准备时间},{对3个敌方部队发动攻击},{并且使目标敌人} {造成伤害降低} 15.2%({受破坏属性影响}),{持续2回合}",1.9,{伤害系数},2,0.095,0.95,0.45,1,0,101_0_2_3_1_0.95_0_0_0_0_1_0+6_0_0_3_1_0.152_0_0_0_2_0_1,0,Stone Crack,"1 Round  Preparation Time,ATK 3 Enemy Troops,And Make The Target Enemy DMG Dealt Reduced 15.2%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1037,5,0,0,FX_slash_25,{黑土侵蚀},"{对3个敌方部队发动攻击},{并且使目标敌人} {处于禁疗状态},{无法受到治疗效果},{持续2回合}",1.2,{伤害系数},2,0.06,0.6,0.4,0,0,101_0_2_3_1_0.60_0_0_0_0_1_0+119_0_0_3_1_0_0_0_0_2_0_0,0,Black Soil Erosion,"ATK 3 Enemy Troops,And Make The Target Enemy In A Forbidden Treatment State,Cannot Be Healed,Lasting For 2 Rounds",DMG Coefficient
2,1038,5,0,0,FX_slash_27,{寒潮},"{对3个敌方部队发动攻击},{并且使目标敌人} 50% {概率} {处于缴械状态},{无法进行普通攻击},{持续2回合},{并且} {移除目标由战术技能和追击技能产生的增益效果}",1.2,{伤害系数},2,0.06,0.6,0.4,0,0,101_0_2_3_1_0.60_0_0_0_0_1_0+115_0_0_2_0.50_0_0_0_0_2_0_0+122_0_0_3_1_0_0_0_0_1_0_0,0,Cold Tide,"ATK 3 Enemy Troops,And Make The Target Enemy 50% Probability In A Disarmed State,Cannot Launch Normal ATK,Lasting For 2 Rounds,And Dissolves The Beneficial Effect Of Tactical And Pursuit Skill",DMG Coefficient
2,1039,5,0,0,FX_slash_27,{寒冰吼},"{对3个敌方部队发动攻击},{并且使目标敌人} 50% {概率} {处于沉默状态},{无法发动战术技能},50% {概率} {处于禁疗状态},{无法受到治疗效果},{持续2回合}",1.2,{伤害系数},2,0.06,0.6,0.4,0,0,101_0_2_3_1_0.60_0_0_0_1_1_0+116_0_0_3_0.50_0_0_0_0_2_0_0+119_0_0_3_0.50_0_0_0_0_2_0_0,0,Ice Roar,"ATK 3 Enemy Troops,And Make The Target Enemy 50% Probability In A Silenced State,Cannot Launch Tactical Skills,50% Probability In A Forbidden Treatment State,Cannot Be Healed,Lasting For 2 Rounds",DMG Coefficient
2,1040,5,0,0,FX_slash_40,{燃魂},"{对2个敌方部队},{发动3～5次攻击},{并且使目标敌人} {在每回合行动前} {受到燃烧伤害}({伤害系数} 1.20),{持续2回合},{若目标已有燃烧效果},{则立即引爆敌人造成伤害}({伤害系数} 2.2)",0.5,{伤害系数},2,0.025,0.25,0.4,0,0,101_0_2_2_1_0.25_0_0_0_0_1_0+101_0_0_2_1_0.25_0_0_0_0_1_0+101_0_0_2_1_0.25_0_0_0_0_1_0+101_0_0_2_0.3_0.25_0_0_0_0_1_0+101_0_0_2_0.3_0.25_0_0_0_0_1_0+108_0_0_2_1_1.20_0_0_0_2_0_0+72_0_0_2_1_2.20_0_0_0_0_0_0,0,Burning Soul,"To 2 Enemy Troops,Launch 3-5 ATK,And Make The Target Enemy Before Each Round Burning DMG Taken(DMG Coefficient 1.20),Lasting For 2 Rounds,If The Target Has Burning Effect,Immediately detonates the enemy to cause damage(DMG Coefficient 2.2)",DMG Coefficient
2,1041,5,0,0,FX_slash_60,{地狱之歌},"{1回合准备时间},{对2个敌方部队},{发动5～7次攻击}",0.6,{伤害系数},2,0.03,0.3,0.45,1,0,101_0_2_2_1_0.30_0_0_0_0_1_0+101_0_0_2_1_0.30_0_0_0_0_1_0+101_0_0_2_1_0.30_0_0_0_0_1_0+101_0_0_2_1_0.30_0_0_0_0_1_0+101_0_0_2_1_0.30_0_0_0_0_1_0+101_0_0_2_0.30_0.30_0_0_0_0_1_0+101_0_0_2_0.30_0.30_0_0_0_0_1_0,0,Song of Hell,"1 Round  Preparation Time,To 2 Enemy Troops,Launch 5-7 ATK",DMG Coefficient
2,1042,5,0,0,FX_slash_44,{寒诀},"{对3个敌方部队发动攻击},{并且使目标敌人} {受到伤害提高} 15.2%({受破坏属性影响}),{持续2回合}",1.4,{伤害系数},2,0.07,0.7,0.45,0,0,101_0_2_3_1_0.70_0_0_0_1_1_0+7_0_0_3_1_0.152_0_0_0_2_0_1,0,Cold Secret,"ATK 3 Enemy Troops,And Make The Target Enemy DMG Taken Increased 15.2%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1043,5,0,0,FX_slash_44,{寒冰之杖},"{1回合准备时间},{对3个敌方部队发动攻击},{并且使目标敌人} {处于混乱状态},{进行无差别攻击},{持续2回合}",2.24,{伤害系数},2,0.12,1.04,0.5,1,0,101_0_2_3_1_1.04_0_0_0_0_1_0+117_0_0_3_1_0_0_0_0_2_0_0,0,Staff of Ice,"1 Round  Preparation Time,ATK 3 Enemy Troops,And Make The Target Enemy In A Chaos State,Carry Out Undifferentiated ATK,Lasting For 2 Rounds",DMG Coefficient
2,1044,5,0,0,FX_slash_23,{熔魂},"{自身部队},{战术技能伤害提高} 15.2%({受速度属性影响}),{并且} {处于超导状态},{发动不需要准备的战术技能时},{有几率} {额外发动1次该战术技能},{持续2回合}",1,{效果触发概率},1,0.05,0.5,0.55,0,0,31_0_7_1_1_0.152_0_0_0_2_0_1+125_0_0_1_0.2_0_0_0_0_2_1_0,0,Melting Soul,"Own Troop,Tactical Skill DMG Dealt Increased 15.2%(Affected By Spd Attribute),And In A Superconducting State,When Using A Tactical Skill That Does Not Require Preparation,A Chance to Activate The Tactical Skill 1 Additional Time,Lasting For 2 Rounds",Effect Trigger Probability
2,1045,5,0,0,FX_slash_16,{怒焰爪},"{对3个敌方部队发动攻击},{并且使目标敌人} {处于禁疗状态},{无法受到治疗效果},{持续2回合}",1.6,{伤害系数},2,0.08,0.8,0.45,0,0,101_0_2_3_1_0.80_0_0_0_0_1_0+119_0_0_3_1_0_0_0_0_2_0_0,0,Fury Flame Claw,"ATK 3 Enemy Troops,And Make The Target Enemy In A Forbidden Treatment State,Cannot Be Healed,Lasting For 2 Rounds",DMG Coefficient
2,1046,5,0,0,FX_slash_34+FX_slash_52,{碧光剑},"{自身部队},{战术技能伤害提高} 15.2%({受速度属性影响}),{持续2回合},{并且} {对3个敌方部队},{发动2～4次攻击}",0.9,{伤害系数},2,0.045,0.45,0.45,0,0,31_0_7_1_1_0.152_0_0_0_2_0_1+101_0_2_3_1_0.45_0_0_0_0_1_0+101_0_0_3_1_0.45_0_0_0_0_1_0+101_0_0_3_0.4_0.45_0_0_0_0_1_0+101_0_0_3_0.4_0.45_0_0_0_0_1_0,0,Jade Light Sword,"Own Troop,Tactical Skill DMG Dealt Increased 15.2%(Affected By Spd Attribute),Lasting For 2 Rounds,And To 3 Enemy Troops,Launch 2-4 ATK",DMG Coefficient
2,1047,5,0,0,FX_slash_14,{叶刃},"{1回合准备时间},{对3个敌方部队},{发动4～6次攻击},{并且使目标敌人} {所有属性降低} 11.2%({受破坏属性影响}),{持续2回合}",0.9,{伤害系数},2,0.045,0.45,0.5,1,0,101_0_2_3_1_0.45_0_0_0_0_1_0+101_0_0_3_1_0.45_0_0_0_0_1_0+101_0_0_3_1_0.45_0_0_0_0_1_0+101_0_0_3_1_0.45_0_0_0_0_1_0+101_0_0_3_0.3_0.45_0_0_0_0_1_0+101_0_0_3_0.3_0.45_0_0_0_0_1_0+28_0_0_3_1_0.112_0_0_0_2_0_1,0,Leaf Blade,"1 Round  Preparation Time,To 3 Enemy Troops,Launch 4-6 ATK,And Make The Target Enemy All Attributes Reduced 11.2%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1048,5,0,0,FX_slash_25,{拳袭},"{对3个敌方部队发动攻击},{并且使目标敌人} {受到伤害提高} 15.2%({受破坏属性影响}),{持续2回合}",1.6,{伤害系数},2,0.08,0.8,0.45,0,0,101_0_2_3_1_0.80_0_0_0_1_1_0+7_0_0_3_1_0.152_0_0_0_2_0_1,0,Fist Strike,"ATK 3 Enemy Troops,And Make The Target Enemy DMG Taken Increased 15.2%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1049,5,0,0,FX_slash_45,{炽岩怒},"{1回合准备时间},{对3个敌方部队发动攻击},{并且使目标敌人} {所有属性降低} 15.2%({受破坏属性影响}),{持续2回合}",2.24,{伤害系数},2,0.12,1.04,0.5,1,0,101_0_2_3_1_1.04_0_0_0_0_1_0+28_0_0_3_1_0.152_0_0_0_2_0_1,0,Blazing Rock Fury,"1 Round  Preparation Time,ATK 3 Enemy Troops,And Make The Target Enemy All Attributes Reduced 15.2%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1050,5,0,0,FX_slash_18,{泰坦之盾},"{使3个我方部队},{净化由战术技能和追击技能带来的不良效果},{并且} {在每回合行动前},{恢复兵力},{持续2回合}",2.24,{治疗系数},3,0.12,1.04,0.5,0,0,121_0_4_3_1_0_0_0_0_1_0_0+107_0_0_3_1_1.04_0_0_0_2_1_0,0,Titan’s Shield,"Make 3 Of our Troops,Purify The Harmful Effect Produced By Tactical And Pursuit Skill,And Before Each Round,Restore Life,Lasting For 2 Rounds",Healing Coefficient
2,1051,5,0,0,FX_slash_30,{无懈回击},"{对3个敌方部队发动攻击},{并且使目标敌人} {受到伤害提高} 15.2%({受破坏属性影响}),{并且使目标敌人} 55% {概率} {处于眩晕状态},{无法行动},{持续1回合}",1.8,{伤害系数},2,0.09,0.9,0.5,0,0,101_0_2_3_1_0.90_0_0_0_1_1_0+7_0_0_3_1_0.152_0_0_0_1_0_1+114_0_0_3_0.55_0_0_0_0_1_0_0,0,Flawless Counter,"ATK 3 Enemy Troops,And Make The Target Enemy DMG Taken Increased 15.2%(Affected By DES Attribute),And Make The Target Enemy 55% Probability In A Stunned State,Unable To Move,Lasting For 1 Round",DMG Coefficient
2,1052,5,0,0,FX_slash_20,{冰霜之狱},"{对3个敌方部队发动攻击},{并且使目标敌人} {处于沉默状态},{无法发动战术技能},{持续1回合},{并且使目标敌人} {攻击属性降低} 15.2%({受破坏属性影响}),{持续2回合}",1.8,{伤害系数},2,0.09,0.9,0.5,0,0,101_0_2_3_1_0.90_0_0_0_1_1_0+116_0_0_3_1_0_0_0_0_1_0_0+24_0_0_3_1_0.152_0_0_0_2_0_1,0,Frost Hell,"ATK 3 Enemy Troops,And Make The Target Enemy In A Silenced State,Cannot Launch Tactical Skills,Lasting For 1 Round,And Make The Target Enemy ATK Reduced 15.2%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1053,5,0,0,FX_slash_44,{寒霜爪},"{对3个敌方部队发动攻击},{并且使目标敌人} {处于缴械状态},{无法进行普通攻击},{持续1回合},{并且使目标敌人} {防御属性降低} 15.2%({受破坏属性影响}),{持续2回合}",1.8,{伤害系数},2,0.09,0.9,0.5,0,0,101_0_2_3_1_0.90_0_0_0_0_1_0+115_0_0_3_1_0_0_0_0_1_0_0+25_0_0_3_1_0.152_0_0_0_2_0_1,0,Frost Claw,"ATK 3 Enemy Troops,And Make The Target Enemy In A Disarmed State,Cannot Launch Normal ATK,Lasting For 1 Round,And Make The Target Enemy DEF Reduced 15.2%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1054,5,0,0,FX_slash_47,{焚天掌},"{对3个敌方部队发动攻击},{并且使目标敌人} {受到战术技能伤害提高} 15.2%({受破坏属性影响}),{持续2回合},{并且使目标敌人} 55% {概率} {处于眩晕状态},{无法行动},{持续1回合}",1.8,{伤害系数},2,0.09,0.9,0.5,0,0,101_0_2_3_1_0.90_0_0_0_1_1_0+37_0_0_3_1_0.152_0_0_0_2_0_1+114_0_0_3_0.55_0_0_0_0_1_0_0,0,Burning Sky Palm,"ATK 3 Enemy Troops,And Make The Target Enemy Tactical Skill DMG Taken Increased 15.2%(Affected By DES Attribute),Lasting For 2 Rounds,And Make The Target Enemy 55% Probability In A Stunned State,Unable To Move,Lasting For 1 Round",DMG Coefficient
2,1055,5,0,0,FX_slash_50,{炎王之怒},"{对3个敌方部队发动攻击},{并且使目标敌人} {在每回合行动前},{受到燃烧伤害}({伤害系数} 2.0),{持续2回合},{若目标已有燃烧效果},{则立即引爆敌人造成伤害}({伤害系数} 2.6)",1.8,{伤害系数},2,0.09,0.9,0.5,0,0,101_0_2_3_1_0.90_0_0_0_0_1_0+108_0_0_3_1_2.0_0_0_0_2_0_0+72_0_0_3_1_2.6_0_0_0_0_0_0,0,Fire King Wrath,"ATK 3 Enemy Troops,And Make The Target Enemy Before Each Round,Burning DMG Taken(DMG Coefficient 2.0),Lasting For 2 Rounds,If The Target Has Burning Effect,Immediately detonates the enemy to cause damage(DMG Coefficient 2.6)",DMG Coefficient
3,1,3,2,1,0,{进击之枪},"{自身部队},{攻击属性提高}({受防御属性影响})",8,{攻击属性提高},9,0.4,4,1,0,0,9_0_7_1_1_0_4_0_0_8_1_1,0,Attack Gun,"Own Troop,ATK Attribute Increased(Affected By DEF Attribute)",ATK Attribute Increased
3,2,3,2,1,0,{守护之盾},"{自身部队},{防御属性提高}({受防御属性影响})",8,{防御属性提高},10,0.4,4,1,0,0,10_0_7_1_1_0_4_0_0_8_1_1,0,Guardian Shield,"Own Troop,DEF Attribute Increased(Affected By DEF Attribute)",DEF Attribute Increased
3,3,3,2,1,0,{破敌之剑},"{自身部队},{破坏属性提高}({受防御属性影响})",8,{破坏属性提高},11,0.4,4,1,0,0,11_0_7_1_1_0_4_0_0_8_1_1,0,Victory Sword,"Own Troop,DES Attribute Increased(Affected By DEF Attribute)",DES Attribute Increased
3,4,3,2,1,0,{音速之箭},"{自身部队},{速度属性提高}({受防御属性影响})",8,{速度属性提高},12,0.4,4,1,0,0,12_0_7_1_1_0_4_0_0_8_1_1,0,Sonic Arrow,"Own Troop,Spd Attribute Increased(Affected By DEF Attribute)",Spd Attribute Increased
3,5,3,2,1,0,{生命之杖},"{自身部队},{士兵生命属性提高}",20,{士兵生命属性提高},42,1,10,1,0,0,42_0_7_1_1_0_10_0_0_8_1_0,0,Life Cudgel,"Own Troop,Soldier HP Increased",Soldier HP Increased
3,7,4,1,1,0,{圣水引},"{自身部队},{在每回合行动前},{恢复兵力}",1.14,{治疗系数},3,0.057,0.57,1,0,0,107_0_7_1_1_0.57_0_0_0_8_1_0,0,Holy Water,"Own Troop,Before Each Round,Restore Life",Healing Coefficient
3,8,4,1,1,0,{幸运星},"{自身部队},{在每回合行动前},30%{概率} {造成伤害提高}({受速度属性影响}),{持续1回合}",0.22,{造成伤害提高},5,0.011,0.11,1,0,0,5_0_7_1_0.30_0.11_0_0_0_1_1_1,0,Lucky Star,"Own Troop,Before Each Round,30%Probability DMG Dealt Increased(Affected By Spd Attribute),Lasting For 1 Round",DMG Dealt Increased
3,9,4,1,1,0,{镜反},"{自身部队},{受到普通攻击时},100% {反击}",0.7,{伤害系数},2,0.035,0.35,1,0,0,81_0_7_1_1_0.35_0_0_0_8_1_0,0,Mirror Reversal,"Own Troop,When Receiving A Normal ATK,100% Counterattack",DMG Coefficient
3,10,4,0,0,0,{狼刃},"{自身部队},{追击技能伤害提高}({受速度属性影响})",0.114,{追击技能伤害提高},33,0.0057,0.057,1,0,0,33_0_7_1_1_0.057_0_0_0_8_1_1,0,Wolf Blade,"Own Troop,Pursuit Skill DMG Dealt Increased(Affected By Spd Attribute)",Pursuit Skill DMG Dealt Increased
3,11,4,0,0,0,{仙踪},"{自身部队},{受到任意攻击时},{有几率} {受到伤害降低} 20%({受防御属性影响})",0.5,{效果触发概率},1,0.025,0.25,1,0,0,8_0_7_1_0.25_0.20_0_0_0_8_1_1,0,Trail Fairy,"Own Troop,When Receiving Any Normal ATK,A Chance to DMG Taken Reduced 20%(Affected By DEF Attribute)",Effect Trigger Probability
3,12,4,0,0,0,{时之净土},"{自身部队},{速度属性提高} 11.4({受防御属性影响}),{并且} {在每回合行动前},{有几率} {净化}:{缴械}、{沉默}、{眩晕}、{混乱}、{嘲讽}",0.6,{效果触发概率},1,0.03,0.3,1,0,0,12_0_7_1_1_0_11.4_0_0_8_0_1+139_0_7_1_0.3_0_0_0_0_8_1_0,0,Pure Land,"Own Troop,Spd Attribute Increased 11.4(Affected By DEF Attribute),And Before Each Round,A Chance to Purification:Disarm、Silence、Stun、Chaos、Taunts",Effect Trigger Probability
3,21,4,0,0,0,{破镜},"{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响})",25,{真实伤害基数},41,1.25,12.5,1,0,0,70_0_7_1_1_0_12.5_0_0_8_1_1,0,Broken Mirror,"Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute)",Real DMG Base
3,13,4,1,1,0,{暗夜之瞳},"{自身部队},{所有属性提高}({受防御属性影响})",11.4,{所有属性提高},13,0.57,5.7,1,0,0,13_0_7_1_1_0_5.7_0_0_8_1_1,0,Night Pupil,"Own Troop,Increase All Attributes(Affected By DEF Attribute)",Increase All Attributes
3,6,4,1,1,0,{火焰护甲},"{自身部队},{受到燃烧伤害降低}({受防御属性影响}),{并且} {所有属性提高} 3.6({受防御属性影响})",0.25,{受到燃烧伤害降低},44,0.012,0.13,1,0,0,44_0_7_1_1_0.13_0_0_0_8_1_1+13_0_7_1_1_0_3.6_0_0_8_0_1,0,Fire Armor,"Own Troop,Burning DMG Taken Reduced(Affected By DEF Attribute),And Increase All Attributes 3.6(Affected By DEF Attribute)",Burning DMG Taken Reduced
3,14,4,1,1,0,{魔法披风},"{自身部队},{受到咒术伤害降低}({受防御属性影响}),{并且} {所有属性提高} 3.6({受防御属性影响})",0.25,{受到咒术伤害降低},43,0.012,0.13,1,0,0,43_0_7_1_1_0.13_0_0_0_8_1_1+13_0_7_1_1_0_3.6_0_0_8_0_1,0,Magic Cloak,"Own Troop,Curse DMG Taken  Reduced(Affected By DEF Attribute),And Increase All Attributes 3.6(Affected By DEF Attribute)",Curse DMG Taken  Reduced
3,16,5,1,1,0,{格挡反击},"{自身部队},{受到普通攻击时},100% {反击}({伤害系数} 0.7),{受到任意伤害时},30%{概率} {受到伤害降低}({受防御属性影响})",0.24,{受到伤害降低},8,0.012,0.12,1,0,0,81_0_7_1_1_0.7_0_0_0_8_0_0+8_0_7_1_0.30_0.12_0_0_0_8_1_1,0,Reactive Block,"Own Troop,When Receiving A Normal ATK,100% Counterattack(DMG Coefficient 0.7),When Receiving Any DMG,30%Probability DMG Taken Reduced(Affected By DEF Attribute)",DMG Taken Reduced
3,17,5,1,1,0,{偷袭},"{自身部队},{不会受到反击效果},{并且} {造成伤害提高}({受速度属性影响})",0.09,{造成伤害提高},5,0.0045,0.045,1,0,0,140_0_7_1_1_0_0_0_0_8_0_0+5_0_7_1_1_0.045_0_0_0_8_1_1,0,Sneak Attack,"Own Troop,Will Not Be Affected by the Counter ATK Effect,And DMG Dealt Increased(Affected By Spd Attribute)",DMG Dealt Increased
3,31,5,1,1,0,{星象罗盘},"{自身部队},{处于永恒状态},{属性不会发生改变},{并且} {受到伤害降低}({受防御属性影响})",0.09,{受到伤害降低},8,0.0045,0.045,1,0,0,89_0_7_1_1_0_0_0_0_8_0_0+8_0_7_1_1_0.045_0_0_0_8_1_1,0,Star Compass,"Own Troop,In An Eternal State,Attribute Will Not Be Changed,And DMG Taken Reduced(Affected By DEF Attribute)",DMG Taken Reduced
3,20,5,0,0,0,{神罚双刃},"{自身部队},{攻击属性提高} 15.2({受防御属性影响}),{并且} {普通攻击时},{有几率} {连击}",0.76,{效果触发概率},1,0.038,0.38,1,0,0,9_0_7_1_1_0_15.2_0_0_8_0_1+80_0_7_1_0.38_0_0_0_0_8_1_0,0,Divine Punish,"Own Troop,ATK Attribute Increased 15.2(Affected By DEF Attribute),And When ATK Normally,A Chance to Combo",Effect Trigger Probability
3,22,5,1,1,0,{夜宴},"{自身部队},{攻击属性提高} 11.4({受防御属性影响}),{并且} {获得离间效果},{造成伤害时将部分敌方士兵收编}",0.5,{离间系数},4,0.025,0.25,1,0,0,9_0_7_1_1_0_11.4_0_0_8_0_1+106_0_7_1_1_0.25_0_0_0_8_1_0,0,Dinner,"Own Troop,ATK Attribute Increased 11.4(Affected By DEF Attribute),And Gain Blood Sucking Effect,Recruit Some Enemy Soldiers When Causing DMG",Blood Sucking Coefficien
3,24,5,1,1,0,{迅敏},"{自身部队},{受到任意攻击时},{有几率} {闪避}",0.3,{效果触发概率},1,0.015,0.15,1,0,0,111_0_7_1_0.15_0_0_0_0_8_1_0,0,Agile,"Own Troop,When Receiving Any Normal ATK,A Chance to Dodge",Effect Trigger Probability
3,15,5,1,1,0,{聚灵},"{自身部队},{造成伤害提高}({受速度属性影响}),{在每回合行动前叠加1次},{持续到战斗结束}",0.04,{造成伤害提高},5,0.002,0.02,1,0,0,5_0_7_1_1_0.02_0_0_8_8_1_1,0,Spirit Gather,"Own Troop,DMG Dealt Increased(Affected By Spd Attribute),Stack 1 Time Before Taking Action In Each Round,Until The End Of The Battle",DMG Dealt Increased
3,19,5,0,0,0,{灵缚},"{自身部队},{造成伤害提高}({受速度属性影响}),{但是},{处于沉默状态},{无法发动战术技能},{无法净化}",0.2,{造成伤害提高},5,0.01,0.1,1,0,0,5_0_7_1_1_0.09_0_0_0_8_1_1+116_0_7_1_1_0_0_0_0_8_0_0,0,Spiritbound,"Own Troop,DMG Dealt Increased(Affected By Spd Attribute),But,In A Silenced State,Cannot Launch Tactical Skills,Cannot Be purified",DMG Dealt Increased
3,30,5,0,0,0,{翠色之舞},"{自身部队},{造成伤害提高}({受速度属性影响}),{但是},{处于缴械状态},{无法进行普通攻击},{无法净化}",0.2,{造成伤害提高},5,0.01,0.1,1,0,0,5_0_7_1_1_0.09_0_0_0_8_1_1+115_0_7_1_1_0_0_0_0_8_0_0,0,Emerald Dance,"Own Troop,DMG Dealt Increased(Affected By Spd Attribute),But,In A Disarmed State,Cannot Launch Normal ATK,Cannot Be purified",DMG Dealt Increased
3,32,5,1,1,0,{追击专家},"{自身部队},{追击技能伤害提高}({受速度属性影响}),{但是},{处于沉默状态},{无法发动战术技能},{无法净化}",0.15,{追击技能伤害提高},33,0.0075,0.075,1,0,0,33_0_7_1_1_0.075_0_0_0_8_1_1+116_0_7_1_1_0_0_0_0_8_0_0,0,Chase Expert,"Own Troop,Pursuit Skill DMG Dealt Increased(Affected By Spd Attribute),But,In A Silenced State,Cannot Launch Tactical Skills,Cannot Be purified",Pursuit Skill DMG Dealt Increased
3,25,5,1,1,0,{战术大师},"{自身部队},{战术技能伤害提高}({受速度属性影响}),{但是},{处于缴械状态},{无法进行普通攻击},{无法净化}",0.15,{战术技能伤害提高},31,0.0075,0.075,1,0,0,31_0_7_1_1_0.075_0_0_0_8_1_1+115_0_7_1_1_0_0_0_0_8_0_0,0,Master Tactical,"Own Troop,Tactical Skill DMG Dealt Increased(Affected By Spd Attribute),But,In A Disarmed State,Cannot Launch Normal ATK,Cannot Be purified",Tactical Skill DMG Dealt Increased
3,35,5,1,1,0,{猎魔人},"{自身部队},{在每回合行动前},40%{概率} {追击技能伤害提高}({受速度属性影响}),{持续1回合}",0.25,{追击技能伤害提高},33,0.012,0.13,1,0,0,33_0_7_1_0.40_0.13_0_0_0_1_1_1,0,Witcher,"Own Troop,Before Each Round,40%Probability Pursuit Skill DMG Dealt Increased(Affected By Spd Attribute),Lasting For 1 Round",Pursuit Skill DMG Dealt Increased
