id,icon,name,rare,type,use_type,gotoPanel,PosType,Effect,Value,timeinfo,des,name_en,des_en,timeinfo_en
4756,m_4503,{奥术使者}({饰品}),5,2,5,LordSkinSetPanel_4756,0,20_5+40_400+144_750+120_60,3,1251_2,{使用后获得}：{领主时装},Arcane Bringer(Accessory),After Use Get：Lord Fashion,
4757,m_4501,{月下猎影}({头饰}),5,2,5,LordSkinSetPanel_4757,0,5_5+25_400+144_750+120_30,1,1251_1,{使用后获得}：{领主时装},Moonlit Hunter(Headwear),After Use Get：Lord Fashion,
4758,m_4502,{月下猎影}({服饰}),5,2,5,LordSkinSetPanel_4758,0,15_5+35_400+144_750+120_60,2,1251_2,{使用后获得}：{领主时装},Moonlit Hunter(Clothing),After Use Get：Lord Fashion,
4759,m_4503,{月下猎影}({饰品}),5,2,5,LordSkinSetPanel_4759,0,10_5+30_400+144_750+120_60,3,1251_2,{使用后获得}：{领主时装},Moonlit Hunter(Accessory),After Use Get：Lord Fashion,
4760,m_4501,{琉璃誓约}({头饰}),5,2,5,LordSkinSetPanel_4760,0,5_5+25_400+144_750+120_30,1,1251_1,{使用后获得}：{领主时装},Glaze Oath(Headwear),After Use Get：Lord Fashion,
4761,m_4502,{琉璃誓约}({服饰}),5,2,5,LordSkinSetPanel_4761,0,15_5+35_400+144_750+120_60,2,1251_2,{使用后获得}：{领主时装},Glaze Oath(Clothing),After Use Get：Lord Fashion,
4762,m_4503,{琉璃誓约}({饰品}),5,2,5,LordSkinSetPanel_4762,0,10_5+30_400+144_750+120_60,3,1251_2,{使用后获得}：{领主时装},Glaze Oath(Accessory),After Use Get：Lord Fashion,
4763,m_4501,{深海鲛歌}({头饰}),5,2,5,LordSkinSetPanel_4763,0,5_5+25_400+144_750+120_30,1,1251_1,{使用后获得}：{领主时装},Abyssal Siren(Headwear),After Use Get：Lord Fashion,
4764,m_4502,{深海鲛歌}({服饰}),5,2,5,LordSkinSetPanel_4764,0,15_5+35_400+144_750+120_60,2,1251_2,{使用后获得}：{领主时装},Abyssal Siren(Clothing),After Use Get：Lord Fashion,
4765,m_4503,{深海鲛歌}({饰品}),5,2,5,LordSkinSetPanel_4765,0,10_5+30_400+144_750+120_60,3,1251_2,{使用后获得}：{领主时装},Abyssal Siren(Accessory),After Use Get：Lord Fashion,
4766,m_4501,{提灯夜巡}({头饰}),5,2,5,LordSkinSetPanel_4766,0,5_5+25_400+144_750+120_30,1,1251_1,{使用后获得}：{领主时装},Lantern Night Watch(Headwear),After Use Get：Lord Fashion,
4767,m_4502,{提灯夜巡}({服饰}),5,2,5,LordSkinSetPanel_4767,0,15_5+35_400+144_750+120_60,2,1251_2,{使用后获得}：{领主时装},Lantern Night Watch(Clothing),After Use Get：Lord Fashion,
4768,m_4503,{提灯夜巡}({饰品}),5,2,5,LordSkinSetPanel_4768,0,10_5+30_400+144_750+120_60,3,1251_2,{使用后获得}：{领主时装},Lantern Night Watch(Accessory),After Use Get：Lord Fashion,
4769,m_4501,{航海日志}({头饰}),5,2,5,LordSkinSetPanel_4769,0,5_5+25_400+144_750+120_30,1,1251_1,{使用后获得}：{领主时装},Nautical Log(Headwear),After Use Get：Lord Fashion,
4770,m_4502,{航海日志}({服饰}),5,2,5,LordSkinSetPanel_4770,0,15_5+35_400+144_750+120_60,2,1251_2,{使用后获得}：{领主时装},Nautical Log(Clothing),After Use Get：Lord Fashion,
4771,m_4503,{航海日志}({饰品}),5,2,5,LordSkinSetPanel_4771,0,10_5+30_400+144_750+120_60,3,1251_2,{使用后获得}：{领主时装},Nautical Log(Accessory),After Use Get：Lord Fashion,
4951,m_4501,{惊涛掠夺者}({头饰}),6,2,5,LordSkinSetPanel_4951,0,5_6+25_600+144_1000+120_45,1,幸运转盘1,{使用后获得}：{领主时装},Tide Reaver(Headwear),After Use Get：Lord Fashion,
4952,m_4502,{惊涛掠夺者}({服饰}),6,2,5,LordSkinSetPanel_4952,0,15_6+35_600+144_1000+120_90,2,幸运转盘1,{使用后获得}：{领主时装},Tide Reaver(Clothing),After Use Get：Lord Fashion,
4953,m_4503,{惊涛掠夺者}({饰品}),6,2,5,LordSkinSetPanel_4953,0,10_6+30_600+144_1000+120_90,3,幸运转盘1,{使用后获得}：{领主时装},Tide Reaver(Accessory),After Use Get：Lord Fashion,
4954,m_4501,{不朽神话}({头饰}),6,2,5,LordSkinSetPanel_4954,0,5_6+25_600+144_1000+120_45,1,幸运转盘2,{使用后获得}：{领主时装},Immortal Myth(Headwear),After Use Get：Lord Fashion,
4955,m_4502,{不朽神话}({服饰}),6,2,5,LordSkinSetPanel_4955,0,15_6+35_600+144_1000+120_90,2,幸运转盘2,{使用后获得}：{领主时装},Immortal Myth(Clothing),After Use Get：Lord Fashion,
4956,m_4503,{不朽神话}({饰品}),6,2,5,LordSkinSetPanel_4956,0,20_6+40_600+144_1000+120_90,3,幸运转盘2,{使用后获得}：{领主时装},Immortal Myth(Accessory),After Use Get：Lord Fashion,
4957,m_4501,{深渊王者}({头饰}),6,2,5,LordSkinSetPanel_4957,0,5_6+25_600+144_1000+120_45,1,幸运转盘3,{使用后获得}：{领主时装},Abyss King(Headwear),After Use Get：Lord Fashion,
4958,m_4502,{深渊王者}({服饰}),6,2,5,LordSkinSetPanel_4958,0,15_6+35_600+144_1000+120_90,2,幸运转盘3,{使用后获得}：{领主时装},Abyss King(Clothing),After Use Get：Lord Fashion,
4959,m_4503,{深渊王者}({饰品}),6,2,5,LordSkinSetPanel_4959,0,10_6+30_600+144_1000+120_90,3,幸运转盘3,{使用后获得}：{领主时装},Abyss King(Accessory),After Use Get：Lord Fashion,
4960,m_4501,{暗夜天使}({头饰}),6,2,5,LordSkinSetPanel_4960,0,5_6+25_600+144_1000+120_45,1,幸运转盘4,{使用后获得}：{领主时装},Dark Angel(Headwear),After Use Get：Lord Fashion,
4961,m_4502,{暗夜天使}({服饰}),6,2,5,LordSkinSetPanel_4961,0,15_6+35_600+144_1000+120_90,2,幸运转盘4,{使用后获得}：{领主时装},Dark Angel(Clothing),After Use Get：Lord Fashion,
4962,m_4503,{暗夜天使}({饰品}),6,2,5,LordSkinSetPanel_4962,0,10_6+30_600+144_1000+120_90,3,幸运转盘4,{使用后获得}：{领主时装},Dark Angel(Accessory),After Use Get：Lord Fashion,
4963,m_4501,{冕纱之恋}({头饰}),6,2,5,LordSkinSetPanel_4963,0,5_6+25_600+144_1000+120_45,1,幸运转盘5,{使用后获得}：{领主时装},Crown Romance(Headwear),After Use Get：Lord Fashion,
4964,m_4502,{冕纱之恋}({服饰}),6,2,5,LordSkinSetPanel_4964,0,15_6+35_600+144_1000+120_90,2,幸运转盘5,{使用后获得}：{领主时装},Crown Romance(Clothing),After Use Get：Lord Fashion,
4965,m_4503,{冕纱之恋}({饰品}),6,2,5,LordSkinSetPanel_4965,0,10_6+30_600+144_1000+120_90,3,幸运转盘5,{使用后获得}：{领主时装},Crown Romance(Accessory),After Use Get：Lord Fashion,
4966,m_4501,{千面奇遇}({头饰}),6,2,5,LordSkinSetPanel_4966,0,5_6+25_600+144_1000+120_45,1,幸运转盘6,{使用后获得}：{领主时装},Thousand Faces(Headwear),After Use Get：Lord Fashion,
4967,m_4502,{千面奇遇}({服饰}),6,2,5,LordSkinSetPanel_4967,0,15_6+35_600+144_1000+120_90,2,幸运转盘6,{使用后获得}：{领主时装},Thousand Faces(Clothing),After Use Get：Lord Fashion,
4968,m_4503,{千面奇遇}({饰品}),6,2,5,LordSkinSetPanel_4968,0,10_6+30_600+144_1000+120_90,3,幸运转盘6,{使用后获得}：{领主时装},Thousand Faces(Accessory),After Use Get：Lord Fashion,
6001,m_2401,{建筑图纸}({梧桐}),4,2,5,SmithyPanel_4001,-10,0,108,4★,{用途}：{制造} {装饰建筑},Building Drawings(Sycamore),Application：Make Decorative Building,
6002,m_2401,{建筑图纸}({樱花树}),4,2,5,SmithyPanel_4002,-10,0,109,4★,{用途}：{制造} {装饰建筑},Building Drawings(Sakura),Application：Make Decorative Building,
6003,m_2401,{建筑图纸}({香樟树}),3,2,5,SmithyPanel_4003,-10,0,110,3★,{用途}：{制造} {装饰建筑},Building Drawings(Camphora),Application：Make Decorative Building,
6004,m_2401,{建筑图纸}({风铃草}),3,2,5,SmithyPanel_4004,-10,0,207,3★,{用途}：{制造} {装饰建筑},Building Drawings(Bellflower),Application：Make Decorative Building,
6005,m_2401,{建筑图纸}({郁金香}),3,2,5,SmithyPanel_4005,-10,0,208,3★,{用途}：{制造} {装饰建筑},Building Drawings(Tulip),Application：Make Decorative Building,
6006,m_2401,{建筑图纸}({牵牛花}),3,2,5,SmithyPanel_4006,-10,0,209,3★,{用途}：{制造} {装饰建筑},Building Drawings(Morning Glory),Application：Make Decorative Building,
6007,m_2401,{建筑图纸}({常春藤}),4,2,5,SmithyPanel_4007,-10,0,210,4★,{用途}：{制造} {装饰建筑},Building Drawings(Ivy),Application：Make Decorative Building,
6008,m_2402,{建筑图纸}({巴洛克路灯}),3,2,5,SmithyPanel_4008,-10,0,404,3★,{用途}：{制造} {装饰建筑},Building Drawings(Baroque Streetlight),Application：Make Decorative Building,
6009,m_2402,{建筑图纸}({哥特式路灯}),3,2,5,SmithyPanel_4009,-10,0,405,3★,{用途}：{制造} {装饰建筑},Building Drawings(Gothic Streetlight),Application：Make Decorative Building,
6010,m_2402,{建筑图纸}({洛可可路灯}),3,2,5,SmithyPanel_4010,-10,0,406,3★,{用途}：{制造} {装饰建筑},Building Drawings(Rococo Streetlight),Application：Make Decorative Building,
6011,m_2402,{建筑图纸}({镶金柱}),3,2,5,SmithyPanel_4011,-10,0,504,3★,{用途}：{制造} {装饰建筑},Building Drawings(Gold-Inlaid Column),Application：Make Decorative Building,
6012,m_2402,{建筑图纸}({螺旋柱}),3,2,5,SmithyPanel_4012,-10,0,505,3★,{用途}：{制造} {装饰建筑},Building Drawings(Spiral Column),Application：Make Decorative Building,
6013,m_2403,{建筑图纸}({音乐喷泉}),4,2,5,SmithyPanel_4013,-5,0,603,4★,{用途}：{制造} {装饰建筑},Building Drawings(Musical Fountain),Application：Make Decorative Building,
6014,m_2403,{建筑图纸}({莲花喷泉}),4,2,5,SmithyPanel_4014,-5,0,604,4★,{用途}：{制造} {装饰建筑},Building Drawings(Lotus Fountain),Application：Make Decorative Building,
6015,m_2403,{建筑图纸}({分层喷泉}),5,2,5,SmithyPanel_4015,-5,0,605,5★,{用途}：{制造} {装饰建筑},Building Drawings(Layered Fountain),Application：Make Decorative Building,
6016,m_2403,{建筑图纸}({圣女像}),4,2,5,SmithyPanel_4016,-5,0,703,4★,{用途}：{制造} {装饰建筑},Building Drawings(Saintess Statue),Application：Make Decorative Building,
6017,m_2403,{建筑图纸}({勇士像}),4,2,5,SmithyPanel_4017,-5,0,704,4★,{用途}：{制造} {装饰建筑},Building Drawings(Warrior Statue),Application：Make Decorative Building,
6018,m_2403,{建筑图纸}({雪人}),4,2,5,SmithyPanel_4018,-5,0,708,4★,{用途}：{制造} {装饰建筑},Building Drawings(Snowman),Application：Make Decorative Building,
6019,m_2403,{建筑图纸}({雪人瑞兽}),6,2,5,SmithyPanel_4019,-5,0,709,6★,{用途}：{制造} {装饰建筑},Building Drawings(Snowman Beast),Application：Make Decorative Building,
6020,m_2401,{建筑图纸}({悠闲午后}),4,2,5,SmithyPanel_4020,-5,0,115,4★,{用途}：{制造} {装饰建筑},Building Drawings(Leisure afternoon),Application：Make Decorative Building,
6021,m_2403,{建筑图纸}-{温泉池}({小型}),4,2,5,SmithyPanel_4021,-5,0,801,4★,{用途}：{制造} {装饰建筑},Building Drawings-Hot Spring Pool(S),Application：Make Decorative Building,
6022,m_2403,{建筑图纸}-{温泉池}({中型}),5,2,5,SmithyPanel_4022,-5,0,802,5★,{用途}：{制造} {装饰建筑},Building Drawings-Hot Spring Pool(M),Application：Make Decorative Building,
6023,m_2406,{建筑图纸}-{鲜花拱门}-1,3,2,5,SmithyPanel_4024,-10,0,525,3★,{用途}：{制造} {装饰建筑},Building Drawings-Flower Arch-1,Application：Make Decorative Building,
6024,m_2406,{建筑图纸}-{鲜花拱门}-2,3,2,5,SmithyPanel_4025,-10,0,526,3★,{用途}：{制造} {装饰建筑},Building Drawings-Flower Arch-2,Application：Make Decorative Building,
6025,m_2406,{建筑图纸}-{花藤拱门}-1,3,2,5,SmithyPanel_4026,-10,0,527,3★,{用途}：{制造} {装饰建筑},Building Drawings-Vine Arch-1,Application：Make Decorative Building,
6026,m_2406,{建筑图纸}-{花藤拱门}-2,3,2,5,SmithyPanel_4027,-10,0,528,3★,{用途}：{制造} {装饰建筑},Building Drawings-Vine Arch-2,Application：Make Decorative Building,
6027,m_2404,{建筑图纸}-{庆典帐篷},4,2,5,SmithyPanel_4028,-5,0,753,4★,{用途}：{制造} {装饰建筑},Building Drawings-Festival Tent,Application：Make Decorative Building,
6028,m_2404,{建筑图纸}-{庆典黑板},4,2,5,SmithyPanel_4029,-5,0,754,4★,{用途}：{制造} {装饰建筑},Building Drawings-Festival Blackboard,Application：Make Decorative Building,
6029,m_2404,{建筑图纸}-{庆典树群}-1,3,2,5,SmithyPanel_4030,-10,0,755,3★,{用途}：{制造} {装饰建筑},Building Drawings-Festival Trees-1,Application：Make Decorative Building,
6030,m_2404,{建筑图纸}-{庆典树群}-2,3,2,5,SmithyPanel_4031,-10,0,756,3★,{用途}：{制造} {装饰建筑},Building Drawings-Festival Trees-2,Application：Make Decorative Building,
6031,m_2404,{建筑图纸}-{庆典树群}-3,3,2,5,SmithyPanel_4032,-10,0,757,3★,{用途}：{制造} {装饰建筑},Building Drawings-Festival Trees-3,Application：Make Decorative Building,
6032,m_2404,{建筑图纸}-{庆典树群}-4,3,2,5,SmithyPanel_4033,-10,0,758,3★,{用途}：{制造} {装饰建筑},Building Drawings-Festival Trees-4,Application：Make Decorative Building,
6033,m_2405,{建筑图纸}-{木墩},4,2,5,SmithyPanel_4035,-5,0,902,4★,{用途}：{制造} {装饰建筑},Building Drawings-Tree Stump,Application：Make Decorative Building,
6034,m_2405,{建筑图纸}-{圆型茶几},4,2,5,SmithyPanel_4036,-5,0,903,4★,{用途}：{制造} {装饰建筑},Building Drawings-Round Coffee Table,Application：Make Decorative Building,
6035,m_2405,{建筑图纸}-{圆形餐桌}-1,4,2,5,SmithyPanel_4037,-5,0,904,4★,{用途}：{制造} {装饰建筑},Building Drawings-Round Dining Table-1,Application：Make Decorative Building,
6036,m_2405,{建筑图纸}-{圆形餐桌}-2,4,2,5,SmithyPanel_4038,-5,0,905,4★,{用途}：{制造} {装饰建筑},Building Drawings-Round Dining Table-2,Application：Make Decorative Building,
6037,m_2405,{建筑图纸}-{长条餐桌}-1,4,2,5,SmithyPanel_4039,-5,0,906,4★,{用途}：{制造} {装饰建筑},Building Drawings-Long Dining Table-1,Application：Make Decorative Building,
6038,m_2405,{建筑图纸}-{长条餐桌}-2,4,2,5,SmithyPanel_4040,-5,0,907,4★,{用途}：{制造} {装饰建筑},Building Drawings-Long Dining Table-2,Application：Make Decorative Building,
6039,m_2402,{建筑图纸}-{部落图腾},3,2,5,SmithyPanel_4043,-10,0,506,3★,{用途}：{制造} {装饰建筑},Building Drawings-Totem Pole,Application：Make Decorative Building,
6040,m_2402,{建筑图纸}-{圣水盆},3,2,5,SmithyPanel_4044,-10,0,507,3★,{用途}：{制造} {装饰建筑},Building Drawings-Holy Water Basin,Application：Make Decorative Building,
6041,m_2402,{建筑图纸}-{中式假山}-I,3,2,5,SmithyPanel_4045,-10,0,508,3★,{用途}：{制造} {装饰建筑},Building Drawings-Chinese Rockery-I,Application：Make Decorative Building,
6042,m_2402,{建筑图纸}-{中式假山}-II,3,2,5,SmithyPanel_4046,-10,0,509,3★,{用途}：{制造} {装饰建筑},Building Drawings-Chinese Rockery-II,Application：Make Decorative Building,
6043,m_2403,{建筑图纸}-{猫猫喷泉}({中型}),5,2,5,SmithyPanel_4048,-5,0,607,5★,{用途}：{制造} {装饰建筑},Building Drawings-Cat Fountain(M),Application：Make Decorative Building,
6044,m_2403,{建筑图纸}-{猫猫喷泉}({大型}),6,2,5,SmithyPanel_4049,-5,0,608,6★,{用途}：{制造} {装饰建筑},Building Drawings-Cat Fountain(L),Application：Make Decorative Building,
6045,m_2403,{建筑图纸}-{猫猫雕像},5,2,5,SmithyPanel_4051,-5,0,715,5★,{用途}：{制造} {装饰建筑},Building Drawings-Cat Statue,Application：Make Decorative Building,
6046,m_2401,{建筑图纸}-{银杏树}-II,4,2,5,SmithyPanel_4054,-10,0,119,4★,{用途}：{制造} {装饰建筑},Building Drawings-Ginkgo-II,Application：Make Decorative Building,
6047,m_2401,{建筑图纸}-{樱花树}-II,4,2,5,SmithyPanel_4055,-10,0,120,4★,{用途}：{制造} {装饰建筑},Building Drawings-Sakura-II,Application：Make Decorative Building,
6048,m_2401,{建筑图纸}-{玫瑰花坛},3,2,5,SmithyPanel_4056,-10,0,214,3★,{用途}：{制造} {装饰建筑},Building Drawings-Rose Bed,Application：Make Decorative Building,
6049,m_2401,{建筑图纸}-{蔷薇花},3,2,5,SmithyPanel_4057,-10,0,215,3★,{用途}：{制造} {装饰建筑},Building Drawings-Rose,Application：Make Decorative Building,
6050,m_2405,{建筑图纸}-{红石桌}-1,4,2,5,SmithyPanel_4061,-5,0,908,4★,{用途}：{制造} {装饰建筑},Building Drawings-Red Stone Table-1,Application：Make Decorative Building,
6051,m_2405,{建筑图纸}-{红石桌}-2,4,2,5,SmithyPanel_4062,-5,0,909,4★,{用途}：{制造} {装饰建筑},Building Drawings-Red Stone Table-2,Application：Make Decorative Building,
6052,m_2405,{建筑图纸}-{黄石桌}-1,4,2,5,SmithyPanel_4063,-5,0,910,4★,{用途}：{制造} {装饰建筑},Building Drawings-Yellow Stone Table-1,Application：Make Decorative Building,
6053,m_2405,{建筑图纸}-{黄石桌}-2,4,2,5,SmithyPanel_4064,-5,0,911,4★,{用途}：{制造} {装饰建筑},Building Drawings-Yellow Stone Table-2,Application：Make Decorative Building,
6501,m_2301,{时装图纸}-{初心者}({头饰}),1,2,5,SmithyPanel_4501,0,0,0,1★,{用途}：{制造} {初心者}({头饰})({时尚值} +5),Fashion Drawings-Beginner(Headwear),Application：Make Beginner(Headwear)(Fashion Points +5),
6502,m_2302,{时装图纸}-{初心者}({服饰}),1,2,5,SmithyPanel_4502,0,0,0,1★,{用途}：{制造} {初心者}({服饰})({时尚值} +10),Fashion Drawings-Beginner(Clothing),Application：Make Beginner(Clothing)(Fashion Points +10),
6503,m_2303,{时装图纸}-{初心者}({饰品}),1,2,5,SmithyPanel_4503,0,0,0,1★,{用途}：{制造} {初心者}({饰品})({时尚值} +10),Fashion Drawings-Beginner(Accessory),Application：Make Beginner(Accessory)(Fashion Points +10),
6504,m_2301,{时装图纸}-{侍者}({头饰}),2,2,5,SmithyPanel_4504,0,0,0,2★,{用途}：{制造} {侍者}({头饰})({时尚值} +10),Fashion Drawings-Attendant(Headwear),Application：Make Attendant(Headwear)(Fashion Points +10),
6505,m_2302,{时装图纸}-{侍者}({服饰}),2,2,5,SmithyPanel_4505,0,0,0,2★,{用途}：{制造} {侍者}({服饰})({时尚值} +20),Fashion Drawings-Attendant(Clothing),Application：Make Attendant(Clothing)(Fashion Points +20),
6506,m_2303,{时装图纸}-{侍者}({饰品}),2,2,5,SmithyPanel_4506,0,0,0,2★,{用途}：{制造} {侍者}({饰品})({时尚值} +20),Fashion Drawings-Attendant(Accessory),Application：Make Attendant(Accessory)(Fashion Points +20),
6507,m_2301,{时装图纸}-{喵喵玩趣}({头饰}),2,2,5,SmithyPanel_4507,-5,0,0,2★,{用途}：{制造} {喵喵玩趣}({头饰})({时尚值} +10),Fashion Drawings-Meow Fun(Headwear),Application：Make Meow Fun(Headwear)(Fashion Points +10),
6508,m_2302,{时装图纸}-{喵喵玩趣}({服饰}),2,2,5,SmithyPanel_4508,-5,0,0,2★,{用途}：{制造} {喵喵玩趣}({服饰})({时尚值} +20),Fashion Drawings-Meow Fun(Clothing),Application：Make Meow Fun(Clothing)(Fashion Points +20),
6509,m_2303,{时装图纸}-{喵喵玩趣}({饰品}),2,2,5,SmithyPanel_4509,-5,0,0,2★,{用途}：{制造} {喵喵玩趣}({饰品})({时尚值} +20),Fashion Drawings-Meow Fun(Accessory),Application：Make Meow Fun(Accessory)(Fashion Points +20),
6510,m_2301,{时装图纸}-{荣耀统治}({头饰}),3,2,5,SmithyPanel_4510,0,0,0,3★,{用途}：{制造} {荣耀统治}({头饰})({时尚值} +15),Fashion Drawings-Reign Glory(Headwear),Application：Make Reign Glory(Headwear)(Fashion Points +15),
6511,m_2302,{时装图纸}-{荣耀统治}({服饰}),3,2,5,SmithyPanel_4511,0,0,0,3★,{用途}：{制造} {荣耀统治}({服饰})({时尚值} +30),Fashion Drawings-Reign Glory(Clothing),Application：Make Reign Glory(Clothing)(Fashion Points +30),
6512,m_2303,{时装图纸}-{荣耀统治}({饰品}),3,2,5,SmithyPanel_4512,0,0,0,3★,{用途}：{制造} {荣耀统治}({饰品})({时尚值} +30),Fashion Drawings-Reign Glory(Accessory),Application：Make Reign Glory(Accessory)(Fashion Points +30),
6513,m_2301,{时装图纸}-{冰雪绒球}({头饰}),3,2,5,SmithyPanel_4513,-5,0,0,3★,{用途}：{制造} {冰雪绒球}({头饰})({时尚值} +15),Fashion Drawings-Snow Pompom(Headwear),Application：Make Snow Pompom(Headwear)(Fashion Points +15),
6514,m_2302,{时装图纸}-{冰雪绒球}({服饰}),3,2,5,SmithyPanel_4514,-5,0,0,3★,{用途}：{制造} {冰雪绒球}({服饰})({时尚值} +30),Fashion Drawings-Snow Pompom(Clothing),Application：Make Snow Pompom(Clothing)(Fashion Points +30),
