AiNum,GroupType,Des,HeroNum1,SkillNum1,HeroNum2,SkillNum2,HeroNum3,SkillNum3,Des_en
70138,7,荒原组合Lv.86_3,8,2_18+2_12,26,2_15+1_4,21,2_1+2_3,
70139,7,荒原组合Lv.87_1,4,2_5+4_1,25,2_2+2_19,31,2_14+1_6,
70140,7,荒原组合Lv.87_2,53,2_10+2_8,30,2_11+2_9,8,2_18+2_12,
70141,7,荒原组合Lv.87_3,10,2_6+1_5,26,2_15+1_6,19,2_7+2_20,
70142,7,荒原组合Lv.88_1,17,2_13+2_12,48,1_1+1_5,54,2_17+4_1,
70143,7,荒原组合Lv.88_2,56,2_4+2_16,24,1_7+2_3,53,2_10+2_8,
70144,7,荒原组合Lv.88_3,10,2_6+2_16,31,2_14+2_20,30,2_11+2_9,
70145,7,荒原组合Lv.89_1,10,2_6+2_16,26,2_15+2_19,17,2_13+2_20,
70146,7,荒原组合Lv.89_2,8,2_18+1_4,53,2_10+2_8,48,1_1+2_3,
70147,7,荒原组合Lv.89_3,4,2_5+4_1,19,2_7+2_12,21,2_1+1_5,
70148,7,荒原组合Lv.90_1,19,2_7+4_3,10,2_6+2_16,17,2_13+2_20,
70149,7,荒原组合Lv.90_2,17,2_13+2_12,56,2_4+2_3,48,1_1+2_16,
70150,7,荒原组合Lv.90_3,8,2_18+2_12,26,2_15+1_4,21,2_1+2_3,
70151,7,荒原组合Lv.91_1,4,2_5+4_1,25,2_2+2_19,30,2_11+2_9,
70152,7,荒原组合Lv.91_2,53,2_10+2_8,19,2_7+2_12,48,1_1+1_5,
70153,7,荒原组合Lv.91_3,8,2_18+2_12,26,2_15+1_6,24,1_7+2_8,
70154,7,荒原组合Lv.92_1,31,2_14+2_20,53,2_10+2_3,54,2_17+4_1,
70155,7,荒原组合Lv.92_2,56,2_4+2_16,24,1_7+2_20,17,2_13+4_2,
70156,7,荒原组合Lv.92_3,10,2_6+1_5,4,2_5+2_12,30,2_11+2_9,
70157,7,荒原组合Lv.93_1,24,1_7+2_8,26,2_15+2_19,17,2_13+2_20,
70158,7,荒原组合Lv.93_2,8,2_18+1_4,53,2_10+2_8,25,2_2+2_19,
70159,7,荒原组合Lv.93_3,31,2_14+2_20,19,2_7+2_12,21,2_1+1_5,
70160,7,荒原组合Lv.94_1,31,2_14+2_20,24,1_7+2_8,48,1_1+2_16,
70161,7,荒原组合Lv.94_2,4,2_5+4_1,30,2_11+2_9,10,2_6+1_5,
70162,7,荒原组合Lv.94_3,56,2_4+2_16,54,2_17+2_12,53,2_10+2_8,
70163,7,荒原组合Lv.95_1,54,2_17+1_4,24,1_7+2_8,10,2_6+1_5,
70164,7,荒原组合Lv.95_2,17,2_13+2_12,19,2_7+4_2,48,1_1+2_16,
70165,7,荒原组合Lv.95_3,8,2_18+2_12,26,2_15+1_4,21,2_1+2_3,
70166,7,荒原组合Lv.96_1,4,2_5+4_1,25,2_2+2_19,31,2_14+1_6,
70167,7,荒原组合Lv.96_2,17,2_13+2_12,30,2_11+2_9,48,1_1+1_5,
70168,7,荒原组合Lv.96_3,8,2_18+2_12,26,2_15+1_6,19,2_7+2_12,
70169,7,荒原组合Lv.97_1,17,2_13+2_12,48,1_1+1_5,54,2_17+4_1,
70170,7,荒原组合Lv.97_2,56,2_4+2_16,24,1_7+2_20,8,2_18+2_12,
70171,7,荒原组合Lv.97_3,10,2_6+2_16,31,2_14+2_20,30,2_11+2_9,
70172,7,荒原组合Lv.98_1,10,2_6+2_16,26,2_15+2_19,17,2_13+2_20,
70173,7,荒原组合Lv.98_2,8,2_18+1_4,53,2_10+2_8,48,1_1+2_3,
70174,7,荒原组合Lv.98_3,4,2_5+4_1,19,2_7+2_12,21,2_1+1_5,
70175,7,荒原组合Lv.99_1,19,2_7+4_3,10,2_6+2_16,17,2_13+2_20,
70176,7,荒原组合Lv.99_2,54,2_17+2_12,56,2_4+2_3,24,1_7+2_8,
70177,7,荒原组合Lv.99_3,8,2_18+2_12,26,2_15+1_4,21,2_1+2_3,
70178,7,荒原组合Lv.100_1,4,2_5+4_1,25,2_2+2_19,19,2_7+2_20,
70179,7,荒原组合Lv.100_2,17,2_13+2_12,30,2_11+2_9,48,1_1+1_5,
70180,7,荒原组合Lv.100_3,8,2_18+2_12,26,2_15+1_6,24,1_7+2_8,
70181,7,荒原组合Lv.101_1,31,2_14+2_20,10,2_6+1_5,54,2_17+4_1,
70182,7,荒原组合Lv.101_2,56,2_4+2_16,24,1_7+2_20,17,2_13+4_2,
70183,7,荒原组合Lv.101_3,48,1_1+1_5,4,2_5+2_12,30,2_11+2_9,
70184,7,荒原组合Lv.102_1,24,1_7+2_8,26,2_15+2_19,17,2_13+2_20,
70185,7,荒原组合Lv.102_2,8,2_18+1_4,53,2_10+2_8,25,2_2+2_19,
70186,7,荒原组合Lv.102_3,31,2_14+2_20,19,2_7+2_12,21,2_1+1_5,
70187,7,荒原组合Lv.103_1,31,2_14+2_20,24,1_7+2_3,48,1_1+2_16,
70188,7,荒原组合Lv.103_2,4,2_5+4_1,30,2_11+2_9,10,2_6+1_5,
70189,7,荒原组合Lv.103_3,56,2_4+2_16,54,2_17+2_12,53,2_10+2_8,
70190,7,荒原组合Lv.104_1,54,2_17+1_4,53,2_10+2_8,10,2_6+1_5,
70191,7,荒原组合Lv.104_2,17,2_13+2_12,19,2_7+4_2,48,1_1+2_16,
70192,7,荒原组合Lv.104_3,8,2_18+2_12,26,2_15+1_4,21,2_1+2_3,
70193,7,荒原组合Lv.105_1,4,2_5+4_1,25,2_2+2_19,31,2_14+1_6,
70194,7,荒原组合Lv.105_2,24,1_7+2_20,17,2_13+2_19,48,1_1+1_5,
70195,7,荒原组合Lv.105_3,8,2_18+2_12,26,2_15+1_6,19,2_7+2_12,
70196,7,荒原组合Lv.106_1,17,2_13+2_12,48,1_1+1_5,54,2_17+4_1,
70197,7,荒原组合Lv.106_2,56,2_4+2_16,4,2_5+2_12,53,2_10+2_8,
70198,7,荒原组合Lv.106_3,10,2_6+2_16,31,2_14+2_20,30,2_11+2_9,
70199,7,荒原组合Lv.107_1,10,2_6+2_16,26,2_15+2_19,17,2_13+2_20,
70200,7,荒原组合Lv.107_2,8,2_18+1_4,53,2_10+2_8,48,1_1+2_3,
70201,7,荒原组合Lv.107_3,4,2_5+4_1,19,2_7+2_12,21,2_1+1_5,
70202,7,荒原组合Lv.108_1,19,2_7+4_3,26,2_15+2_19,17,2_13+2_20,
70203,7,荒原组合Lv.108_2,17,2_13+2_12,56,2_4+2_3,48,1_1+2_16,
70204,7,荒原组合Lv.108_3,8,2_18+2_12,26,2_15+1_4,21,2_1+2_3,
70205,7,荒原组合Lv.109_1,4,2_5+4_1,25,2_2+2_19,19,2_7+2_20,
70206,7,荒原组合Lv.109_2,54,2_17+2_12,30,2_11+2_9,48,1_1+1_5,
70207,7,荒原组合Lv.109_3,8,2_18+2_12,26,2_15+1_6,24,1_7+2_8,
70208,7,荒原组合Lv.110_1,31,2_14+2_20,53,2_10+2_8,54,2_17+4_1,
70209,7,荒原组合Lv.110_2,56,2_4+2_16,24,1_7+2_3,17,2_13+4_2,
70210,7,荒原组合Lv.110_3,10,2_6+1_5,4,2_5+2_12,30,2_11+2_9,
70211,7,荒原组合Lv.111_1,24,1_7+2_8,26,2_15+2_19,17,2_13+2_20,
70212,7,荒原组合Lv.111_2,8,2_18+1_4,53,2_10+2_8,25,2_2+2_19,
70213,7,荒原组合Lv.111_3,31,2_14+2_20,19,2_7+2_12,21,2_1+1_5,
70214,7,荒原组合Lv.112_1,31,2_14+2_20,24,1_7+2_8,48,1_1+2_16,
70215,7,荒原组合Lv.112_2,4,2_5+4_1,30,2_11+2_9,10,2_6+1_5,
70216,7,荒原组合Lv.112_3,56,2_4+2_16,54,2_17+2_12,53,2_10+2_8,
70217,7,荒原组合Lv.113_1,54,2_17+1_4,24,1_7+2_8,10,2_6+1_5,
70218,7,荒原组合Lv.113_2,17,2_13+2_12,19,2_7+4_2,48,1_1+2_16,
70219,7,荒原组合Lv.113_3,8,2_18+2_12,26,2_15+1_4,21,2_1+2_3,
70220,7,荒原组合Lv.114_1,4,2_5+4_1,25,2_2+2_19,31,2_14+1_6,
70221,7,荒原组合Lv.114_2,54,2_17+2_20,30,2_11+2_9,48,1_1+1_5,
70222,7,荒原组合Lv.114_3,8,2_18+2_12,26,2_15+1_6,19,2_7+2_12,
70223,7,荒原组合Lv.115_1,17,2_13+2_12,48,1_1+1_5,54,2_17+4_1,
70224,7,荒原组合Lv.115_2,56,2_4+2_16,4,2_5+2_19,53,2_10+2_8,
70225,7,荒原组合Lv.115_3,10,2_6+2_16,31,2_14+2_20,30,2_11+2_9,
70226,7,荒原组合Lv.116_1,39,1_15+1_5,16,2_45+2_12,52,1_14+2_20,
70227,7,荒原组合Lv.116_2,9,1_22+2_16,49,2_57+2_12,11,2_46+2_19,
70228,7,荒原组合Lv.116_3,27,1_17+2_3,20,2_51+2_19,18,2_50+1_2,
70229,7,荒原组合Lv.117_1,57,2_47+1_5,87,2_92+2_12,12,2_55+2_9,
70230,7,荒原组合Lv.117_2,15,2_48+2_16,33,2_52+2_12,94,2_96+2_8,
70231,7,荒原组合Lv.117_3,7,1_24+2_3,38,2_53+2_12,89,1_51+2_8,
70232,7,荒原组合Lv.118_1,5,1_16+2_16,35,2_54+2_12,37,2_56+2_20,
70233,7,荒原组合Lv.118_2,6,1_18+1_3,85,2_89+2_12,13,3_11+3_2,
70234,7,荒原组合Lv.118_3,29,1_20+2_9,1,3_12+2_8,91,3_21+2_12,
70235,7,荒原组合Lv.119_1,36,1_23+1_4,15,2_48+1_5,58,4_10+4_3,
70236,7,荒原组合Lv.119_2,89,1_51+2_8,39,1_15+1_5,37,2_56+2_12,
70237,7,荒原组合Lv.119_3,87,2_92+2_12,9,1_22+1_5,6,1_18+1_3,
70238,7,荒原组合Lv.120_1,16,2_45+2_12,27,1_17+2_16,29,1_20+2_9,
70239,7,荒原组合Lv.120_2,38,2_53+2_12,57,2_47+2_3,18,2_50+1_2,
70240,7,荒原组合Lv.120_3,85,2_89+2_12,15,2_48+1_5,52,1_14+2_20,
70241,7,荒原组合Lv.121_1,20,2_51+2_12,1,3_12+2_3,11,2_46+2_19,
70242,7,荒原组合Lv.121_2,12,2_55+2_9,91,3_21+2_12,94,2_96+2_19,
70243,7,荒原组合Lv.121_3,50,3_10+2_12,36,1_23+1_4,9,1_22+1_5,
70244,7,荒原组合Lv.121_4,58,4_10+4_2,49,2_57+2_12,7,1_24+2_3,
70245,7,荒原组合Lv.122_1,35,2_54+2_12,13,3_11+3_2,5,1_16+1_5,
70246,7,荒原组合Lv.122_2,16,2_45+2_12,39,1_15+1_5,52,1_14+2_20,
70247,7,荒原组合Lv.122_3,49,2_57+2_12,9,1_22+2_16,11,2_46+2_19,
70248,7,荒原组合Lv.122_4,20,2_51+2_19,27,1_17+2_3,18,2_50+1_2,
70249,7,荒原组合Lv.123_1,87,2_92+2_12,57,2_47+1_5,12,2_55+2_9,
70250,7,荒原组合Lv.123_2,33,2_52+2_12,15,2_48+2_16,94,2_96+2_8,
70251,7,荒原组合Lv.123_3,38,2_53+2_12,7,1_24+2_3,89,1_51+2_8,
70252,7,荒原组合Lv.123_4,35,2_54+2_12,5,1_16+2_16,37,2_56+2_20,
70253,7,荒原组合Lv.124_1,85,2_89+2_12,6,1_18+1_3,13,3_11+3_2,
70254,7,荒原组合Lv.124_2,1,3_12+2_8,29,1_20+2_9,91,3_21+2_12,
70255,7,荒原组合Lv.124_3,18,2_50+1_2,27,1_17+2_3,58,4_10+4_3,
70256,7,荒原组合Lv.124_4,37,2_56+2_12,89,1_51+2_8,39,1_15+1_5,
70257,7,荒原组合Lv.125_1,6,1_18+1_3,87,2_92+2_12,9,1_22+1_5,
70258,7,荒原组合Lv.125_2,29,1_20+2_9,16,2_45+2_12,27,1_17+2_16,
70259,7,荒原组合Lv.125_3,18,2_50+1_2,38,2_53+2_12,57,2_47+2_3,
70260,7,荒原组合Lv.125_4,52,1_14+2_20,85,2_89+2_12,15,2_48+1_5,
70261,7,荒原组合Lv.126_1,11,2_46+2_19,20,2_51+2_12,1,3_12+2_3,
70262,7,荒原组合Lv.126_2,94,2_96+2_19,12,2_55+2_9,91,3_21+2_12,
70263,7,荒原组合Lv.126_3,33,2_52+2_12,57,2_47+1_5,36,1_23+1_4,
70264,7,荒原组合Lv.126_4,7,1_24+2_3,58,4_10+4_2,49,2_57+2_12,
70265,7,荒原组合Lv.127_1,5,1_16+1_5,35,2_54+2_12,13,3_11+3_2,
70266,7,荒原组合Lv.127_2,39,1_15+1_5,16,2_45+2_12,52,1_14+2_20,
70267,7,荒原组合Lv.127_3,9,1_22+2_16,49,2_57+2_12,11,2_46+2_19,
70268,7,荒原组合Lv.127_4,27,1_17+2_3,20,2_51+2_19,18,2_50+1_2,
70269,7,荒原组合Lv.128_1,57,2_47+1_5,87,2_92+2_12,12,2_55+2_9,
70270,7,荒原组合Lv.128_2,15,2_48+2_16,33,2_52+2_12,94,2_96+2_8,
70271,7,荒原组合Lv.128_3,7,1_24+2_3,38,2_53+2_12,89,1_51+2_8,
70272,7,荒原组合Lv.128_4,5,1_16+2_16,35,2_54+2_12,37,2_56+2_20,
70273,7,荒原组合Lv.129_1,6,1_18+1_3,85,2_89+2_12,13,3_11+3_2,
70274,7,荒原组合Lv.129_2,29,1_20+2_9,1,3_12+2_8,91,3_21+2_12,
70275,7,荒原组合Lv.129_3,36,1_23+1_4,6,1_18+1_5,58,4_10+4_3,
70276,7,荒原组合Lv.129_4,89,1_51+2_8,39,1_15+1_5,37,2_56+2_12,
70277,7,荒原组合Lv.130_1,87,2_92+2_12,9,1_22+1_5,6,1_18+1_3,
70278,7,荒原组合Lv.130_2,16,2_45+2_12,27,1_17+2_16,29,1_20+2_9,
70279,7,荒原组合Lv.130_3,38,2_53+2_12,57,2_47+2_3,18,2_50+1_2,
70280,7,荒原组合Lv.130_4,85,2_89+2_12,15,2_48+1_5,52,1_14+2_20,
70281,7,荒原组合Lv.131_1,20,2_51+2_12,1,3_12+2_3,11,2_46+2_19,
70282,7,荒原组合Lv.131_2,12,2_55+2_9,91,3_21+2_12,94,2_96+2_19,
70283,7,荒原组合Lv.131_3,9,1_22+1_5,36,1_23+1_4,33,2_52+2_12,
70284,7,荒原组合Lv.131_4,58,4_10+4_2,49,2_57+2_12,7,1_24+2_3,
70285,7,荒原组合Lv.132_1,35,2_54+2_12,13,3_11+3_2,5,1_16+1_5,
70286,7,荒原组合Lv.132_2,16,2_45+2_12,39,1_15+1_5,52,1_14+2_20,
70287,7,荒原组合Lv.132_3,49,2_57+2_12,9,1_22+2_16,11,2_46+2_19,
70288,7,荒原组合Lv.132_4,20,2_51+2_19,27,1_17+2_3,18,2_50+1_2,
70289,7,荒原组合Lv.133_1,87,2_92+2_12,57,2_47+1_5,12,2_55+2_9,
70290,7,荒原组合Lv.133_2,33,2_52+2_12,15,2_48+2_16,94,2_96+2_8,
70291,7,荒原组合Lv.133_3,38,2_53+2_12,7,1_24+2_3,89,1_51+2_8,
70292,7,荒原组合Lv.133_4,35,2_54+2_12,5,1_16+2_16,37,2_56+2_20,
70293,7,荒原组合Lv.134_1,85,2_89+2_12,6,1_18+1_3,13,3_11+3_2,
70294,7,荒原组合Lv.134_2,1,3_12+2_8,29,1_20+2_9,91,3_21+2_12,
70295,7,荒原组合Lv.134_3,27,1_17+2_3,36,1_23+1_4,58,4_10+4_3,
70296,7,荒原组合Lv.134_4,37,2_56+2_12,89,1_51+2_8,39,1_15+1_5,
70297,7,荒原组合Lv.135_1,6,1_18+1_3,87,2_92+2_12,9,1_22+1_5,
70298,7,荒原组合Lv.135_2,29,1_20+2_9,16,2_45+2_12,27,1_17+2_16,
70299,7,荒原组合Lv.135_3,18,2_50+1_2,38,2_53+2_12,57,2_47+2_3,
70300,7,荒原组合Lv.135_4,52,1_14+2_20,85,2_89+2_12,15,2_48+1_5,
70301,7,荒原组合Lv.136_1,11,2_46+2_19,20,2_51+2_12,1,3_12+2_3,
70302,7,荒原组合Lv.136_2,94,2_96+2_19,12,2_55+2_9,91,3_21+2_12,
70303,7,荒原组合Lv.136_3,33,2_52+2_12,9,1_22+1_5,36,1_23+1_4,
70304,7,荒原组合Lv.136_4,7,1_24+2_3,58,4_10+4_2,49,2_57+2_12,
70305,7,荒原组合Lv.137_1,5,1_16+1_5,35,2_54+2_12,13,3_11+3_2,
70306,7,荒原组合Lv.137_2,39,1_15+1_5,16,2_45+2_12,52,1_14+2_20,
70307,7,荒原组合Lv.137_3,9,1_22+2_16,49,2_57+2_12,11,2_46+2_19,
70308,7,荒原组合Lv.137_4,27,1_17+2_3,20,2_51+2_19,18,2_50+1_2,
70309,7,荒原组合Lv.138_1,57,2_47+1_5,87,2_92+2_12,12,2_55+2_9,
70310,7,荒原组合Lv.138_2,15,2_48+2_16,33,2_52+2_12,94,2_96+2_8,
70311,7,荒原组合Lv.138_3,7,1_24+2_3,38,2_53+2_12,89,1_51+2_8,
70312,7,荒原组合Lv.138_4,5,1_16+2_16,35,2_54+2_12,37,2_56+2_20,
70313,7,荒原组合Lv.139_1,6,1_18+1_3,85,2_89+2_12,13,3_11+3_2,
70314,7,荒原组合Lv.139_2,29,1_20+2_9,1,3_12+2_8,91,3_21+2_12,
70315,7,荒原组合Lv.139_3,36,1_23+1_4,50,3_10+2_19,58,4_10+4_3,
70316,7,荒原组合Lv.139_4,89,1_51+2_8,39,1_15+1_5,37,2_56+2_12,
70317,7,荒原组合Lv.140_1,87,2_92+2_12,9,1_22+1_5,6,1_18+1_3,
70318,7,荒原组合Lv.140_2,16,2_45+2_12,27,1_17+2_16,29,1_20+2_9,
70319,7,荒原组合Lv.140_3,38,2_53+2_12,57,2_47+2_3,18,2_50+1_2,
70320,7,荒原组合Lv.140_4,85,2_89+2_12,15,2_48+1_5,52,1_14+2_20,
70321,7,荒原组合Lv.141_1,20,2_51+2_12,1,3_12+2_3,11,2_46+2_19,
70322,7,荒原组合Lv.141_2,12,2_55+2_9,91,3_21+2_12,94,2_96+2_19,
70323,7,荒原组合Lv.141_3,50,3_10+2_20,9,1_22+1_5,33,2_52+2_12,
70324,7,荒原组合Lv.141_4,58,4_10+4_2,49,2_57+2_12,7,1_24+2_3,
70325,7,荒原组合Lv.142_1,35,2_54+2_12,13,3_11+3_2,5,1_16+1_5,
70326,7,荒原组合Lv.142_2,16,2_45+2_12,39,1_15+1_5,52,1_14+2_20,
70327,7,荒原组合Lv.142_3,49,2_57+2_12,9,1_22+2_16,11,2_46+2_19,
70328,7,荒原组合Lv.142_4,20,2_51+2_19,27,1_17+2_3,18,2_50+1_2,
70329,7,荒原组合Lv.143_1,87,2_92+2_12,57,2_47+1_5,12,2_55+2_9,
70330,7,荒原组合Lv.143_2,33,2_52+2_12,15,2_48+2_16,94,2_96+2_8,
70331,7,荒原组合Lv.143_3,38,2_53+2_12,7,1_24+2_3,89,1_51+2_8,
70332,7,荒原组合Lv.143_4,35,2_54+2_12,5,1_16+2_16,37,2_56+2_20,
70333,7,荒原组合Lv.144_1,85,2_89+2_12,6,1_18+1_3,13,3_11+3_2,
70334,7,荒原组合Lv.144_2,1,3_12+2_8,29,1_20+2_9,91,3_21+2_12,
70335,7,荒原组合Lv.144_3,15,2_48+1_5,36,1_23+1_4,58,4_10+4_3,
70336,7,荒原组合Lv.144_4,37,2_56+2_12,89,1_51+2_8,39,1_15+1_5,
70337,7,荒原组合Lv.145_1,6,1_18+1_3,87,2_92+2_12,9,1_22+1_5,
70338,7,荒原组合Lv.145_2,29,1_20+2_9,16,2_45+2_12,27,1_17+2_16,
70339,7,荒原组合Lv.145_3,18,2_50+1_2,38,2_53+2_12,57,2_47+2_3,
70340,7,荒原组合Lv.145_4,52,1_14+2_20,85,2_89+2_12,15,2_48+1_5,
70341,7,荒原组合Lv.146_1,11,2_46+2_19,20,2_51+2_12,1,3_12+2_3,
70342,7,荒原组合Lv.146_2,94,2_96+2_19,12,2_55+2_9,91,3_21+2_12,
70343,7,荒原组合Lv.146_3,33,2_52+2_12,57,2_47+1_5,36,1_23+1_4,
70344,7,荒原组合Lv.146_4,7,1_24+2_3,58,4_10+4_2,94,2_96+2_19,
70345,7,荒原组合Lv.147_1,5,1_16+1_5,35,2_54+2_12,13,3_11+3_2,
70346,7,荒原组合Lv.147_2,39,1_15+1_5,16,2_45+2_12,52,1_14+2_20,
70347,7,荒原组合Lv.147_3,9,1_22+2_16,49,2_57+2_12,11,2_46+2_19,
70348,7,荒原组合Lv.147_4,27,1_17+2_3,20,2_51+2_19,18,2_50+1_2,
70349,7,荒原组合Lv.148_1,57,2_47+1_5,87,2_92+2_12,12,2_55+2_9,
70350,7,荒原组合Lv.148_2,15,2_48+2_16,33,2_52+2_12,94,2_96+2_8,
70351,7,荒原组合Lv.148_3,7,1_24+2_3,38,2_53+2_12,89,1_51+2_8,
70352,7,荒原组合Lv.148_4,5,1_16+2_16,35,2_54+2_12,37,2_56+2_20,
70353,7,荒原组合Lv.149_1,6,1_18+1_3,85,2_89+2_12,13,3_11+3_2,
70354,7,荒原组合Lv.149_2,29,1_20+2_9,1,3_12+2_8,91,3_21+2_12,
70355,7,荒原组合Lv.149_3,36,1_23+1_4,6,1_18+1_5,58,4_10+4_3,
70356,7,荒原组合Lv.149_4,89,1_51+2_8,39,1_15+1_5,37,2_56+2_12,
70357,7,荒原组合Lv.150_1,87,2_92+2_12,9,1_22+1_5,6,1_18+1_3,
70358,7,荒原组合Lv.150_2,16,2_45+2_12,27,1_17+2_16,29,1_20+2_9,
70359,7,荒原组合Lv.150_3,38,2_53+2_12,57,2_47+2_3,18,2_50+1_2,
70360,7,荒原组合Lv.150_4,85,2_89+2_12,15,2_48+1_5,52,1_14+2_20,
70361,7,荒原组合Lv.151_1,20,2_51+2_12,1,3_12+2_3,11,2_46+2_19,
70362,7,荒原组合Lv.151_2,12,2_55+2_9,91,3_21+2_12,94,2_96+2_19,
70363,7,荒原组合Lv.151_3,50,3_10+2_19,36,1_23+1_4,5,1_16+1_5,
70364,7,荒原组合Lv.151_4,58,4_10+4_2,49,2_57+2_12,7,1_24+2_3,
70365,7,荒原组合Lv.152_1,35,2_54+2_12,13,3_11+3_2,5,1_16+1_5,
70366,7,荒原组合Lv.152_2,16,2_45+2_12,39,1_15+1_5,52,1_14+2_20,
70367,7,荒原组合Lv.152_3,49,2_57+2_12,9,1_22+2_16,11,2_46+2_19,
70368,7,荒原组合Lv.152_4,20,2_51+2_19,27,1_17+2_3,18,2_50+1_2,
70369,7,荒原组合Lv.153_1,87,2_92+2_12,57,2_47+1_5,12,2_55+2_9,
70370,7,荒原组合Lv.153_2,33,2_52+2_12,15,2_48+2_16,94,2_96+2_8,
70371,7,荒原组合Lv.153_3,38,2_53+2_12,7,1_24+2_3,89,1_51+2_8,
70372,7,荒原组合Lv.153_4,35,2_54+2_12,5,1_16+2_16,37,2_56+2_20,
70373,7,荒原组合Lv.154_1,85,2_89+2_12,6,1_18+1_3,13,3_11+3_2,
70374,7,荒原组合Lv.154_2,1,3_12+2_8,29,1_20+2_9,91,3_21+2_12,
70375,7,荒原组合Lv.154_3,15,2_48+1_5,36,1_23+1_4,58,4_10+4_3,
70376,7,荒原组合Lv.154_4,37,2_56+2_12,89,1_51+2_8,39,1_15+1_5,
70377,7,荒原组合Lv.155_1,6,1_18+1_3,87,2_92+2_12,9,1_22+1_5,
70378,7,荒原组合Lv.155_2,29,1_20+2_9,16,2_45+2_12,27,1_17+2_16,
70379,7,荒原组合Lv.155_3,18,2_50+1_2,38,2_53+2_12,57,2_47+2_3,
70380,7,荒原组合Lv.155_4,52,1_14+2_20,85,2_89+2_12,15,2_48+1_5,
70381,7,荒原组合Lv.156_1,11,2_46+2_19,20,2_51+2_12,1,3_12+2_3,
70382,7,荒原组合Lv.156_2,94,2_96+2_19,12,2_55+2_9,91,3_21+2_12,
70383,7,荒原组合Lv.156_3,33,2_52+2_12,9,1_22+1_5,36,1_23+1_4,
70384,7,荒原组合Lv.156_4,7,1_24+2_3,58,4_10+4_2,49,2_57+2_12,
70385,7,荒原组合Lv.157_1,5,1_16+1_5,35,2_54+2_12,13,3_11+3_2,
70386,7,荒原组合Lv.157_2,39,1_15+1_5,16,2_45+2_12,52,1_14+2_20,
70387,7,荒原组合Lv.157_3,9,1_22+2_16,49,2_57+2_12,11,2_46+2_19,
70388,7,荒原组合Lv.157_4,27,1_17+2_3,20,2_51+2_19,18,2_50+1_2,
70389,7,荒原组合Lv.158_1,57,2_47+1_5,87,2_92+2_12,12,2_55+2_9,
70390,7,荒原组合Lv.158_2,15,2_48+2_16,33,2_52+2_12,94,2_96+2_8,
70391,7,荒原组合Lv.158_3,7,1_24+2_3,38,2_53+2_12,89,1_51+2_8,
70392,7,荒原组合Lv.158_4,5,1_16+2_16,35,2_54+2_12,37,2_56+2_20,
70393,7,荒原组合Lv.159_1,6,1_18+1_3,85,2_89+2_12,13,3_11+3_2,
70394,7,荒原组合Lv.159_2,29,1_20+2_9,1,3_12+2_8,91,3_21+2_12,
70395,7,荒原组合Lv.159_3,36,1_23+1_4,9,1_22+1_5,58,4_10+4_3,
70396,7,荒原组合Lv.159_4,89,1_51+2_8,39,1_15+1_5,37,2_56+2_12,
70397,7,荒原组合Lv.160_1,87,2_92+2_12,9,1_22+1_5,6,1_18+1_3,
70398,7,荒原组合Lv.160_2,16,2_45+2_12,27,1_17+2_16,29,1_20+2_9,
70399,7,荒原组合Lv.160_3,38,2_53+2_12,57,2_47+2_3,18,2_50+1_2,
70400,7,荒原组合Lv.160_4,85,2_89+2_12,15,2_48+1_5,52,1_14+2_20,
70401,7,荒原组合Lv.161_1,20,2_51+2_12,1,3_12+2_3,11,2_46+2_19,
70402,7,荒原组合Lv.161_2,12,2_55+2_9,91,3_21+2_12,94,2_96+2_19,
70403,7,荒原组合Lv.161_3,5,1_16+1_5,36,1_23+1_4,33,2_52+2_12,
70404,7,荒原组合Lv.161_4,58,4_10+4_2,49,2_57+2_12,7,1_24+2_3,
70405,7,荒原组合Lv.161_5,35,2_54+2_12,13,3_11+3_2,5,1_16+1_5,
70406,7,荒原组合Lv.162_1,16,2_45+2_12,39,1_15+1_5,52,1_14+2_20,
70407,7,荒原组合Lv.162_2,49,2_57+2_12,9,1_22+2_16,11,2_46+2_19,
70408,7,荒原组合Lv.162_3,20,2_51+2_19,27,1_17+2_3,18,2_50+1_2,
70409,7,荒原组合Lv.162_4,87,2_92+2_12,57,2_47+1_5,12,2_55+2_9,
70410,7,荒原组合Lv.162_5,33,2_52+2_12,15,2_48+2_16,94,2_96+2_8,
70411,7,荒原组合Lv.163_1,38,2_53+2_12,7,1_24+2_3,89,1_51+2_8,
70412,7,荒原组合Lv.163_2,35,2_54+2_12,5,1_16+2_16,37,2_56+2_20,
70413,7,荒原组合Lv.163_3,85,2_89+2_12,6,1_18+1_3,13,3_11+3_2,
70414,7,荒原组合Lv.163_4,1,3_12+2_8,29,1_20+2_9,91,3_21+2_12,
70415,7,荒原组合Lv.163_5,9,1_22+1_5,36,1_23+1_4,58,4_10+4_3,
70416,7,荒原组合Lv.164_1,37,2_56+2_12,89,1_51+2_8,39,1_15+1_5,
70417,7,荒原组合Lv.164_2,6,1_18+1_3,87,2_92+2_12,9,1_22+1_5,
70418,7,荒原组合Lv.164_3,29,1_20+2_9,16,2_45+2_12,27,1_17+2_16,
70419,7,荒原组合Lv.164_4,18,2_50+1_2,38,2_53+2_12,57,2_47+2_3,
70420,7,荒原组合Lv.164_5,52,1_14+2_20,85,2_89+2_12,15,2_48+1_5,
70421,7,荒原组合Lv.165_1,11,2_46+2_19,20,2_51+2_12,1,3_12+2_3,
